river,year,MK,LInf,SL50,SL95,FM,SPR,SL50.Var,SL95.Var,FM.Var,SPR.Var
delger,2022,1.8888291728761517,141.39779166711313,70.42,86.3,2.11,0.29853048556599737,6.333966817336331,16.106688303160958,0.22573551852055376,0.0013548533264707155
delger,2015,1.5026616530684063,126.149283073237,64.16,87.32,2.43,0.22123148307895513,50.44707940543982,124.3521330653933,1.1103133873647053,0.004956494668504646
delger,2016,1.5026616530684063,126.149283073237,56.04,66.86,1.11,0.3309625848118049,2.710086766971508,8.603254653789966,0.06427876075942979,0.0028659463185976342
delger,2017,1.5026616530684063,126.149283073237,60,65.49,3.56,0.16172975160970093,0.7120922336169051,2.1813710467270404,0.3859366219805355,2.9412825618012426e-4
delger,2018,1.5026616530684063,126.149283073237,59.15,68.39,1.55,0.27810296181259675,3.2952331294038077,10.715958998417282,0.12822093457956762,0.0019702457640731175
delger,2022,1.5026616530684063,126.149283073237,69.97,85.85,1.94,0.3182635097057565,6.582909509144982,16.991378978082633,0.20559873090484382,0.0015956265502786577
delger,2015,1.5540577760189842,155.4036730616499,65.74,90.03,4.39,0.11151327964317281,67.70023667470134,162.05089508795612,3.7857193589103364,0.0020715269778798563
delger,2016,1.5540577760189842,155.4036730616499,56.52,67.61,2.15,0.1654135877976557,2.6240325920714556,8.805631909041416,0.13739810936857888,7.206835429727157e-4
delger,2017,1.5540577760189842,155.4036730616499,60.03,65.55,5.51,0.08474605117276394,0.6834662591120648,2.1390340627060005,0.729688337614762,7.905478925984507e-5
delger,2018,1.5540577760189842,155.4036730616499,59.61,69.24,2.82,0.14148721218905422,3.1943755422032973,10.61060263395517,0.2800025915936464,5.135467776791314e-4
delger,2022,1.5540577760189842,155.4036730616499,70.59,86.98,3.58,0.16691918151027782,6.231053236798915,16.490764453200924,0.49254642464455745,4.920697419214584e-4
delger,2015,1.8285864962005345,168.7759340230449,66.06,90.21,4.38,0.1040106766122435,68.60859122592441,161.3155888001583,3.873024583805975,0.0018446662288876018
delger,2016,1.8285864962005345,168.7759340230449,56.73,67.84,2.14,0.15389615722257452,2.620856992066388,8.79944615727358,0.1339634377742466,6.243169867851639e-4
delger,2017,1.8285864962005345,168.7759340230449,60.06,65.57,5.4,0.07946488263458526,0.6798242687282574,2.124115119352025,0.6940420775312279,6.829205155774791e-5
delger,2018,1.8285864962005345,168.7759340230449,59.79,69.47,2.8,0.13154096226269707,3.1873187693675944,10.503930327614475,0.27454322334509484,4.401309920049512e-4
delger,2022,1.8285864962005345,168.7759340230449,70.8,87.16,3.61,0.15395565121198967,6.108644623797473,16.014349630385667,0.49217830789222533,4.093620763539884e-4
delger,2015,1.8976268001651677,179.84915929492286,66.37,90.7,4.85,0.08778441538886173,72.22920146661193,168.46248185295877,4.869069396781181,0.0014400935254949292
delger,2016,1.8976268001651677,179.84915929492286,56.83,67.99,2.38,0.12977823602991714,2.61814862417035,8.861611934134217,0.15443773426150123,4.473745176728674e-4
delger,2017,1.8976268001651677,179.84915929492286,60.06,65.58,5.84,0.0674989662266975,0.676073915974172,2.1173297890626532,0.7852620566713009,4.931727199963607e-5
delger,2018,1.8976268001651677,179.84915929492286,59.87,69.62,3.1,0.11122106382641316,3.173169732082455,10.481926482762898,0.31716094826620883,3.161285915602044e-4
delger,2022,1.8976268001651677,179.84915929492286,70.9,87.32,4,0.13059750448279087,6.048163700452762,15.89846759706049,0.577729777479784,3.0050598570365386e-4
delger,2015,1.5514551436675186,125.07897147653978,64.07,87.04,2.25,0.23826852057834394,48.908982489861046,120.23116717108084,0.9650507520048206,0.00544343955204862
delger,2016,1.5514551436675186,125.07897147653978,56.03,66.82,1.01,0.3566367377851278,2.718169387798045,8.568678711831598,0.058280768378852196,0.0033196230390349795
delger,2017,1.5514551436675186,125.07897147653978,60,65.49,3.35,0.1735640091012593,0.7150944794993861,2.1829849616674,0.3537224361727141,3.381209313956518e-4
delger,2018,1.5514551436675186,125.07897147653978,59.13,68.34,1.43,0.2989338070164769,3.3063466074098367,10.695432276600297,0.11613733425596696,0.002268813052801476
delger,2022,1.5514551436675186,125.07897147653978,69.94,85.73,1.79,0.3397072273703547,6.586846050562403,16.895278120232568,0.18459800633384493,0.0017786375477230453
delger,2015,1.7176671061897462,147.64936716696673,65.27,88.91,3.35,0.15828181624890705,59.953868696361546,143.529276113842,2.1629465248911077,0.003366914232424948
delger,2016,1.7176671061897462,147.64936716696673,56.46,67.44,1.6,0.2350223991253801,2.6454971473497295,8.658546075140318,0.09421248072732678,0.0014350781704809564
delger,2017,1.7176671061897462,147.64936716696673,60.04,65.53,4.42,0.11884580916246788,0.6905760923224834,2.1415983601636164,0.5083772770634496,1.5286032179242208e-4
delger,2018,1.7176671061897462,147.64936716696673,59.55,69.04,2.15,0.19932640236665553,3.233328771260885,10.564894785773571,0.1909514914068237,0.001002981013539272
delger,2022,1.7176671061897462,147.64936716696673,70.5,86.65,2.74,0.23069748784374822,6.2867301598355025,16.320767919228253,0.32768985223019026,8.731687441525537e-4
delger,2015,1.5960428475571082,153.97113863855145,65.64,89.8,4.14,0.11916089746129115,65.83149209230129,157.57539411310395,3.3393668687606284,0.002255570489805873
delger,2016,1.5960428475571082,153.97113863855145,56.52,67.59,2.02,0.17666448142164154,2.6272175890198595,8.774011712601574,0.12612168011758174,8.195388003705054e-4
delger,2017,1.5960428475571082,153.97113863855145,60.03,65.55,5.25,0.09032657215924918,0.6847937765096259,2.1393138420815165,0.6721457765027103,8.947282769269231e-5
delger,2018,1.5960428475571082,153.97113863855145,59.61,69.21,2.66,0.15088883249233798,3.2016677715132578,10.598077325146619,0.256925245680028,5.818753706216763e-4
delger,2022,1.5960428475571082,153.97113863855145,70.57,86.92,3.38,0.177285371032897,6.234450811368611,16.43262133164899,0.4496180583597889,5.45931435538821e-4
delger,2015,2.2017844326475817,142.22410936567127,64.71,87.1,2.09,0.2567994035007295,48.726350286180455,114.38983077470581,0.8875000442278165,0.006149929496522266
delger,2016,2.2017844326475817,142.22410936567127,56.53,67.31,0.91,0.3819105500229086,2.679227430409935,8.380451818705762,0.05107400696326336,0.0037061663892000852
delger,2017,2.2017844326475817,142.22410936567127,60.06,65.52,3.01,0.18977964423620053,0.7016664624891605,2.134768471942052,0.2797601586959228,3.7171775311845684e-4
delger,2018,2.2017844326475817,142.22410936567127,59.56,68.87,1.32,0.3185908860765655,3.3014896541016583,10.393262725557628,0.10311457718433707,0.002474779117911626
delger,2022,2.2017844326475817,142.22410936567127,70.51,86.17,1.74,0.35276852027177613,6.2963010267312685,15.642315525211965,0.17149167581548788,0.0017465298017855166
delger,2015,1.5993347818352148,139.30723600040068,64.91,88.46,3.1,0.1747162131725922,57.21107143711333,138.63061433745645,1.8234926541782506,0.0038014365946696595
delger,2016,1.5993347818352148,139.30723600040068,56.3,67.23,1.47,0.2601495614394172,2.661061325988526,8.639634643801976,0.08643671574119381,0.0017609184991107102
delger,2017,1.5993347818352148,139.30723600040068,60.02,65.52,4.21,0.13021560640212132,0.6959832984469706,2.153857217136105,0.478968659797044,1.8566279846635915e-4
delger,2018,1.5993347818352148,139.30723600040068,59.41,68.83,1.99,0.22013739526777723,3.2517210213191494,10.633556179493148,0.17431903039411156,0.0012291002910087315
delger,2022,1.5993347818352148,139.30723600040068,70.31,86.4,2.51,0.25470506292093054,6.393324642767996,16.61252593412361,0.29283770864557734,0.001061229150254868
delger,2015,1.7582558002010695,150.59806696292003,65.38,89.06,3.43,0.15037867081256223,60.811449468160234,145.01366386732366,2.2860207798056837,0.003113654217876817
delger,2016,1.7582558002010695,150.59806696292003,56.52,67.51,1.64,0.2231093301827954,2.639876797733979,8.66781317246437,0.09667451276876239,0.0012944082538261148
delger,2017,1.7582558002010695,150.59806696292003,60.04,65.54,4.48,0.1132243935826567,0.6889749158171243,2.1378714476596365,0.5189220336056778,1.3836146153851887e-4
delger,2018,1.7582558002010695,150.59806696292003,59.59,69.12,2.2,0.18940782743381132,3.2256812756516062,10.540328573802846,0.19641320594918224,9.04828386896423e-4
delger,2022,1.7582558002010695,150.59806696292003,70.56,86.73,2.82,0.21922129155810866,6.246458846748205,16.21609041192104,0.3393227790267436,7.88738754271095e-4
delger,2015,1.9026131936306727,126.4510162810362,63.99,86.18,1.72,0.3036856744354303,44.1816899102995,105.89843482103828,0.6127217190104998,0.007376266467134184
delger,2016,1.9026131936306727,126.4510162810362,56.19,66.88,0.71,0.4546948887465212,2.7277291908189834,8.386519582297588,0.04164286149604595,0.005318441795017612
delger,2017,1.9026131936306727,126.4510162810362,60.03,65.48,2.68,0.22008080419442513,0.7184164553367334,2.169101482998692,0.2501647024798408,5.212039390332043e-4
delger,2018,1.9026131936306727,126.4510162810362,59.24,68.36,1.07,0.37729929314475924,3.338823690369628,10.522012881908584,0.08300000240890715,0.0035260838630811224
delger,2022,1.9026131936306727,126.4510162810362,70.07,85.56,1.38,0.41508656502168123,6.523257725794054,16.21439232277205,0.13113355129227258,0.0024009164700624403
delger,2015,1.7386404621018892,163.1481094078408,65.92,90.07,4.3,0.10869994953307996,67.7398782608193,160.26528351527222,3.6912112885489603,0.0019691997226827093
delger,2016,1.7386404621018892,163.1481094078408,56.66,67.76,2.1,0.16090664794829207,2.622178344277137,8.791181337844506,0.13135347654387436,6.811878383589455e-4
delger,2017,1.7386404621018892,163.1481094078408,60.05,65.56,5.35,0.0828362159076553,0.6814549921743609,2.1293110539559623,0.6872026534936969,7.457233009124419e-5
delger,2018,1.7386404621018892,163.1481094078408,59.72,69.38,2.76,0.13752810349462702,3.190748425010812,10.53249345718244,0.26859772756001005,4.8175195052628733e-4
delger,2022,1.7386404621018892,163.1481094078408,70.72,87.07,3.53,0.16122321607129667,6.150814378891738,16.159198501916585,0.47760489485786023,4.498783549962499e-4
delger,2015,1.7053063258220431,165.94965185008553,66.04,90.34,4.6,0.10039273651549226,69.66031440759625,164.681460281824,4.24422658344704,0.0017685551271742614
delger,2016,1.7053063258220431,165.94965185008553,56.67,67.8,2.26,0.14860490649911323,2.6186353608834407,8.825599459211835,0.1447948421793748,5.832751376314106e-4
delger,2017,1.7053063258220431,165.94965185008553,60.05,65.56,5.66,0.07671359717282637,0.6797584539572524,2.128300396347048,0.7531278818346668,6.419735453852072e-5
delger,2018,1.7053063258220431,165.94965185008553,59.74,69.43,2.95,0.1272424417196204,3.183372357695182,10.545565668265496,0.2962945816667639,4.14229159894624e-4
delger,2022,1.7053063258220431,165.94965185008553,70.74,87.15,3.77,0.14974608567144146,6.137360617548111,16.189194198460257,0.530043638657296,3.9504176540906843e-4
delger,2015,1.713685342139969,173.86832967542162,66.3,90.81,5.1,0.08417132696865999,73.15061568262358,171.9865385956632,5.342058387659443,0.001357035785157246
delger,2016,1.713685342139969,173.86832967542162,56.74,67.91,2.52,0.12457980882609837,2.613445450380372,8.882776403125726,0.1680411875532861,4.1303446930603463e-4
delger,2017,1.713685342139969,173.86832967542162,60.05,65.57,6.15,0.06468071953383162,0.6764939237341708,2.1241044328634517,0.8631707508603479,4.5757140518542646e-5
delger,2018,1.713685342139969,173.86832967542162,59.81,69.55,3.26,0.10691675130371589,3.1689275726759067,10.536254392500076,0.3448239207972286,2.9399113358981137e-4
delger,2022,1.713685342139969,173.86832967542162,70.82,87.3,4.19,0.12638296446737937,6.094283256202151,16.142566084659023,0.6256745386203351,2.8786235181338344e-4
delger,2015,1.6668110379599437,143.45725943389118,65.07,88.64,3.2,0.1699333178390662,58.29526380220625,140.38721296443234,1.9588372841737107,0.0037127540488670397
delger,2016,1.6668110379599437,143.45725943389118,56.38,67.32,1.52,0.25267495759896763,2.6531661878853203,8.63474607873058,0.08971719352786396,0.001657746686543431
delger,2017,1.6668110379599437,143.45725943389118,60.03,65.53,4.29,0.12705989977377505,0.6932271204953894,2.147062611230951,0.48903797947540667,1.754554851812241e-4
delger,2018,1.6668110379599437,143.45725943389118,59.47,68.93,2.05,0.21397372803964665,3.244742060524968,10.59730019808319,0.18128434840582228,0.0011578233533507717
delger,2022,1.6668110379599437,143.45725943389118,70.4,86.51,2.61,0.24744543053238213,6.343243932265289,16.458823161361085,0.3077699904102686,0.001001875722847449
delger,2015,1.6029542346586527,167.73523699305937,66.17,90.73,5.1,0.08629746843368392,72.60803495584707,171.9290151487799,5.2684166787674664,0.001408959068684613
delger,2016,1.6029542346586527,167.73523699305937,56.67,67.83,2.53,0.1277791396298388,2.6131487549469603,8.882538240224946,0.1692523209320849,4.338956488006784e-4
delger,2017,1.6029542346586527,167.73523699305937,60.04,65.57,6.19,0.06618299235276436,0.6778526433964027,2.129650482154093,0.8783926339499571,4.8203619748967205e-5
delger,2018,1.6029542346586527,167.73523699305937,59.74,69.46,3.27,0.10974693383974328,3.1714183150504356,10.577732096372369,0.34669143383245654,3.105821759540598e-4
delger,2022,1.6029542346586527,167.73523699305937,70.74,87.23,4.17,0.1301204600952561,6.136114029065612,16.313962879044162,0.6240359665870532,3.0738876613597266e-4
delger,2015,1.4727152131572734,147.87941219876083,65.44,89.64,4.12,0.1269812017360719,64.95134774523753,157.05596918731976,3.2484310694219722,0.002510669435053717
delger,2016,1.4727152131572734,147.87941219876083,56.39,67.44,2.01,0.1886562188379283,2.633732974945406,8.771744458967897,0.12737809834245922,9.349171801818418e-4
delger,2017,1.4727152131572734,147.87941219876083,60.02,65.54,5.28,0.09591807558407252,0.6872896870339978,2.147963011783267,0.6869492675832494,1.0189302067266977e-4
delger,2018,1.4727152131572734,147.87941219876083,59.5,69.07,2.65,0.16111129645762573,3.2097290342267257,10.66200997393595,0.2582047569721606,6.670407961780617e-4
delger,2022,1.4727152131572734,147.87941219876083,70.44,86.79,3.34,0.19002412863085677,6.315933043515484,16.71727976808581,0.44694291691736643,6.353235190054297e-4
delger,2015,2.0228747769933872,132.84148540000598,64.32,86.59,1.88,0.28102359290273304,46.20824183220335,109.76306626857871,0.7242777530500603,0.006762038737200286
delger,2016,2.0228747769933872,132.84148540000598,56.35,67.08,0.8,0.41933696105386703,2.701805017579204,8.377897759275116,0.04561180822461409,0.004490030045436237
delger,2017,2.0228747769933872,132.84148540000598,60.04,65.49,2.83,0.20557288215117706,0.7097002161797067,2.151865590985501,0.2615594048594637,4.4436425413610906e-4
delger,2018,2.0228747769933872,132.84148540000598,59.38,68.6,1.18,0.34884599138851213,3.32082919259917,10.462016723889112,0.09157120810395751,0.002990422804318568
delger,2022,2.0228747769933872,132.84148540000598,70.27,85.85,1.54,0.38503376521375415,6.4180868776960995,15.952880032823824,0.1481571415848797,0.0020693180699270005
delger,2015,1.6505241811996205,122.34146424189976,63.81,86.36,1.88,0.28076615803123645,45.23456596009106,110.6273381763154,0.7009131474656809,0.006652826039525381
delger,2016,1.6505241811996205,122.34146424189976,56.01,66.72,0.8,0.421110061285701,2.7402559976052623,8.494157994964665,0.046987910393273075,0.004614953090019181
delger,2017,1.6505241811996205,122.34146424189976,60.01,65.48,2.93,0.2026493589157524,0.7236514328402264,2.189960115175568,0.2950761717565731,4.6180521403071977e-4
delger,2018,1.6505241811996205,122.34146424189976,59.08,68.2,1.18,0.35080083246921645,3.332691751106888,10.65303222838433,0.0933834654155557,0.0031091238526793595
delger,2022,1.6505241811996205,122.34146424189976,69.87,85.47,1.49,0.39204211737451794,6.625951719870283,16.75608287110276,0.145850163066768,0.0022627380249227963
delger,2015,1.513262651670346,161.63535186614104,66.02,90.6,5.02,0.09302020617442416,71.63194112396427,170.76333845807653,5.0231664021489655,0.0015983515390666544
delger,2016,1.513262651670346,161.63535186614104,56.58,67.73,2.48,0.13794370803902803,2.6159136682582678,8.876034387103287,0.16651100115063353,5.048186465112194e-4
delger,2017,1.513262651670346,161.63535186614104,60.03,65.56,6.15,0.07116127667455466,0.6796742224475624,2.1355375059701927,0.8727163360930517,5.6035333452337846e-5
delger,2018,1.513262651670346,161.63535186614104,59.67,69.36,3.21,0.11842378715294291,3.1763556673822855,10.614817755747183,0.3400743768604263,3.6232149420690855e-4
delger,2022,1.513262651670346,161.63535186614104,70.65,87.15,4.08,0.14067680973153887,6.187670512171151,16.49119920026129,0.6068712815729267,3.6061122012335807e-4
