linf,k,m,pop,species
134.0096220171476,0.08796412278291389,0.15264888119597375,tugur,Hucho taimen
130.11140676720345,0.087001428558683,0.1345272722129999,tugur,Hucho taimen
143.2947618980258,0.07609213688537207,0.19350418703041133,tugur,Hucho taimen
140.74710144810217,0.07805258343228892,0.22278884625449777,tugur,Hucho taimen
137.54569653971032,0.07877050256499017,0.13871161112049146,tugur,Hucho taimen
137.3505313459506,0.07695974843570305,0.1755975182958604,tugur,Hucho taimen
139.6500839313801,0.07747288185445249,0.20104728550060513,tugur,Hucho taimen
137.0302438602498,0.09278000784140496,0.1633928011220126,tugur,Hucho taimen
135.02740258445857,0.08875092865735416,0.14535650708244904,tugur,Hucho taimen
136.8023806899795,0.08694321466647298,0.1434821059438079,tugur,Hucho taimen
138.7458025835559,0.08946966734363512,0.1461702601539008,tugur,Hucho taimen
128.94774844466787,0.09620164610278216,0.1535771394459709,tugur,Hucho taimen
145.48282116838823,0.08460332293500991,0.18106323747269581,tugur,Hucho taimen
146.60067990399446,0.08382047786873084,0.12249457495249423,tugur,Hucho taimen
140.1820078806607,0.08363344152976868,0.1854011619131201,tugur,Hucho taimen
134.71362418050154,0.08881132948557668,0.14911901144953008,tugur,Hucho taimen
135.36428952364972,0.089688268626445,0.16860443040133785,tugur,Hucho taimen
132.60687583561594,0.07971853005739121,0.20035763260898903,tugur,Hucho taimen
135.05711079107218,0.0979609782052506,0.19950544185421187,tugur,Hucho taimen
131.3919408632755,0.09780898124071068,0.12305115665824354,tugur,Hucho taimen
153.17097509090885,0.07755147105949858,0.1337228502861459,tugur,Hucho taimen
150.6014066147633,0.07297330853123196,0.16077062733619485,tugur,Hucho taimen
142.11533279232435,0.07713164176876698,0.20885003255330165,tugur,Hucho taimen
137.80739465207108,0.08711795942436161,0.1618292929284397,tugur,Hucho taimen
131.66884008019406,0.09140170702575878,0.15905610598340658,tugur,Hucho taimen
135.63058164561087,0.08597695191430678,0.19241141436975512,tugur,Hucho taimen
137.16914836818998,0.08509239693158466,0.13494389348494498,tugur,Hucho taimen
137.30635487821695,0.08465873551941076,0.168258549958564,tugur,Hucho taimen
134.83897114425432,0.0941805885734913,0.18647169844186476,tugur,Hucho taimen
132.5119129628852,0.09310733850754609,0.11700563501135834,tugur,Hucho taimen
133.9338424910238,0.08934191210883251,0.13569109556948508,tugur,Hucho taimen
137.27998783261012,0.09000873210094922,0.14405263807878343,tugur,Hucho taimen
128.84155581162906,0.09706012098257329,0.1621159551338059,tugur,Hucho taimen
129.79715429204097,0.09687418242736068,0.16844353155063305,tugur,Hucho taimen
131.0420282446742,0.09272556172449883,0.15605004369315068,tugur,Hucho taimen
131.24138469738415,0.09542133448595988,0.19772367359896686,tugur,Hucho taimen
129.6807119106691,0.09664530580841364,0.21284449784199205,tugur,Hucho taimen
135.80245052989386,0.08589173597920734,0.14673258162207245,tugur,Hucho taimen
137.68275181390885,0.08463574491451947,0.13458266779395273,tugur,Hucho taimen
127.594432493156,0.10166852646872386,0.1520402853874841,tugur,Hucho taimen
143.42511515805603,0.07357848415792917,0.16713590960354413,tugur,Hucho taimen
128.6922446317135,0.09858217234617218,0.13447448827658715,tugur,Hucho taimen
127.23971867406296,0.09918839519052387,0.14968991075816637,tugur,Hucho taimen
133.58605661718457,0.0912933077607876,0.17907893539666386,tugur,Hucho taimen
138.39042944990473,0.08914983710011132,0.14173819460228565,tugur,Hucho taimen
142.60196784627223,0.08204270918920771,0.16204994285144408,tugur,Hucho taimen
147.08929829742672,0.07975916291979955,0.12184136984270837,tugur,Hucho taimen
149.4077474944347,0.08128755394783238,0.15084671343668263,tugur,Hucho taimen
147.72805166121992,0.0787706385869234,0.14980000685067538,tugur,Hucho taimen
148.8221625680615,0.07777256140487164,0.1829491345840021,tugur,Hucho taimen
130.8184609971044,0.08890922442531621,0.1968394473020531,tugur,Hucho taimen
129.89128786500544,0.0796723293211326,0.13530021648143187,tugur,Hucho taimen
135.78968738989929,0.07824738296961652,0.1113631071758121,tugur,Hucho taimen
131.0399878147853,0.0884612437748993,0.12659561775524336,tugur,Hucho taimen
129.53936294344197,0.08586051394036696,0.12799768631571665,tugur,Hucho taimen
139.21086342793078,0.08750550871994894,0.12989524210053405,tugur,Hucho taimen
136.61618353991085,0.09504833878678498,0.20391411242750565,tugur,Hucho taimen
143.38265014048244,0.08838254324737681,0.15813455605169519,tugur,Hucho taimen
140.24470148869878,0.08666428614514494,0.13620928341265373,tugur,Hucho taimen
136.75398289568855,0.09266832251777636,0.14284027612722375,tugur,Hucho taimen
142.46927542016118,0.08330154698181322,0.18545224741746855,tugur,Hucho taimen
143.0185018915682,0.0804946220262826,0.16480884389788583,tugur,Hucho taimen
141.24171018376063,0.08637441353533933,0.14575739579722274,tugur,Hucho taimen
135.0804755542677,0.0946693563950886,0.18709971233926517,tugur,Hucho taimen
141.0539173991657,0.08072440402300343,0.17577673508008668,tugur,Hucho taimen
130.58914909719056,0.08051780630849273,0.15093511462062867,tugur,Hucho taimen
131.95817927355674,0.08416270938058278,0.19402125206005147,tugur,Hucho taimen
142.50487739834236,0.09363142066490936,0.13163585782194923,tugur,Hucho taimen
137.85996410917312,0.0922197227885816,0.1701019268602405,tugur,Hucho taimen
136.16393906841114,0.0921552556092064,0.19436101475812131,tugur,Hucho taimen
133.71410752123475,0.09067373807125088,0.17280212899390637,tugur,Hucho taimen
136.225216054208,0.088941159239352,0.17247841834000718,tugur,Hucho taimen
134.3066205486615,0.08388716074068461,0.13706784040371564,tugur,Hucho taimen
147.66404320870075,0.0851756494333132,0.15703025012835906,tugur,Hucho taimen
132.19223732663926,0.09436179759186644,0.15620399262117873,tugur,Hucho taimen
144.18419859571105,0.095412204921345,0.20204295242912915,tugur,Hucho taimen
145.26001536681616,0.09490435480051988,0.16052301350182788,tugur,Hucho taimen
139.7674254474522,0.08301861934099149,0.1554265395451488,tugur,Hucho taimen
142.4725743644611,0.08664334435537474,0.12079598743926681,tugur,Hucho taimen
143.20182018189408,0.08747420935814602,0.16033738509351828,tugur,Hucho taimen
143.0353733760994,0.07771602592858337,0.17724408887934778,tugur,Hucho taimen
135.2120219337463,0.09745081641240474,0.14932005710261143,tugur,Hucho taimen
145.2864199903503,0.08388244157040134,0.17541157158315004,tugur,Hucho taimen
134.46729389314655,0.08263765067119973,0.15516418660020248,tugur,Hucho taimen
139.61693816912057,0.09605174751916704,0.11509930943776743,tugur,Hucho taimen
137.89198502516973,0.0908938140932218,0.15322576457580184,tugur,Hucho taimen
136.01579667263306,0.08681181639210934,0.18376924466220884,tugur,Hucho taimen
138.67531788402096,0.09198873130658644,0.1449804868629229,tugur,Hucho taimen
136.15043726386395,0.09451022519597546,0.17637739766951868,tugur,Hucho taimen
140.2778912452238,0.08145727499515291,0.1852858644279189,tugur,Hucho taimen
141.59155651036286,0.07980428931916532,0.17164877806173348,tugur,Hucho taimen
131.23315371816437,0.1061079186584039,0.15669288728163047,tugur,Hucho taimen
152.47633025031416,0.07555347258520956,0.1593071470606204,tugur,Hucho taimen
128.23694677842897,0.09616808902993317,0.13710431079934013,tugur,Hucho taimen
143.7766970061161,0.08101295331379821,0.14043085751303225,tugur,Hucho taimen
140.11263248914082,0.0909048185552588,0.20310509741852834,tugur,Hucho taimen
138.80873628828488,0.08952766388375653,0.0868961551308219,tugur,Hucho taimen
138.64397559220365,0.08109739722704533,0.14883531018458515,tugur,Hucho taimen
140.7202273490947,0.09672944595116029,0.14051336116939797,tugur,Hucho taimen
144.07242332826286,0.0828686124916461,0.1671905011093868,tugur,Hucho taimen
138.79576286523502,0.08753391335951655,0.1743215516904026,tugur,Hucho taimen
136.41948836854206,0.08731526825011342,0.12605284843883793,tugur,Hucho taimen
135.34315036060474,0.08510821803517982,0.15486226130926406,tugur,Hucho taimen
133.73035829202874,0.09283617300578231,0.13901755448402622,tugur,Hucho taimen
135.68412709592874,0.09221699674669144,0.17252697166403977,tugur,Hucho taimen
146.48739609826418,0.08053291699802116,0.13595326280641612,tugur,Hucho taimen
145.48985693663005,0.08032201240876796,0.19333555273339284,tugur,Hucho taimen
143.8284682963342,0.08262935051245007,0.15259534584435522,tugur,Hucho taimen
145.72356758451085,0.08558338087494233,0.15326730249689413,tugur,Hucho taimen
148.40438697796316,0.06981814718301575,0.12824454646272707,tugur,Hucho taimen
137.0340143518606,0.08462206968517967,0.16920143268873056,tugur,Hucho taimen
128.78249129070517,0.09557170118397948,0.14839143986285064,tugur,Hucho taimen
137.28032490158066,0.08588109120259252,0.16159927613873964,tugur,Hucho taimen
132.56461254655437,0.09239079505559336,0.11978291953990308,tugur,Hucho taimen
129.80079759201914,0.0882870810933565,0.19609510917661033,tugur,Hucho taimen
133.67175554833148,0.09364369029474034,0.1133415041881416,tugur,Hucho taimen
142.11955782470542,0.08351689717938887,0.13146287868955714,tugur,Hucho taimen
136.3230690494794,0.09538784630046424,0.15778312544672715,tugur,Hucho taimen
140.75675728526116,0.08139363009946146,0.18057009892621306,tugur,Hucho taimen
140.1955479135711,0.08014366829596205,0.17589004415440274,tugur,Hucho taimen
129.4573059353023,0.0896121904654743,0.16954722341280498,tugur,Hucho taimen
136.38403115051582,0.09163239235396568,0.1545313984186588,tugur,Hucho taimen
140.2925107373996,0.08399456523012175,0.1471566908234738,tugur,Hucho taimen
143.38271670148646,0.08679606087321047,0.183551384971347,tugur,Hucho taimen
137.6500129418046,0.08355505792451445,0.14440487295320106,tugur,Hucho taimen
138.97098512265077,0.092220091358481,0.152155749196453,tugur,Hucho taimen
139.3075597284391,0.08408490132291578,0.1253073083339338,tugur,Hucho taimen
142.42024008556265,0.08114630697970107,0.15544316565323701,tugur,Hucho taimen
141.2429092708739,0.09017648508028372,0.11774161494246367,tugur,Hucho taimen
139.19083881484187,0.08507376375385195,0.20248398436756088,tugur,Hucho taimen
137.39538424430023,0.09195803940921717,0.21287844129346217,tugur,Hucho taimen
140.0095585335472,0.08673349869286383,0.12842864233110612,tugur,Hucho taimen
138.5113504579604,0.08754436339520001,0.17065700911513376,tugur,Hucho taimen
138.39322829243417,0.08969906491436305,0.14311349289225384,tugur,Hucho taimen
135.79020016858752,0.0884711945087509,0.19987742393908536,tugur,Hucho taimen
134.39871277605204,0.09165756695333202,0.16272589219505437,tugur,Hucho taimen
147.00119050134225,0.0831019698005664,0.16553898283561042,tugur,Hucho taimen
137.77955241628138,0.08303092519555275,0.17321057946045582,tugur,Hucho taimen
139.14427277353283,0.08864957532414267,0.12797401587907856,tugur,Hucho taimen
140.06112719539084,0.08990516195232737,0.19375733440341703,tugur,Hucho taimen
147.5470547768779,0.08173432148047678,0.18723435245113865,tugur,Hucho taimen
147.4066277226292,0.08337386196210837,0.18700038295744345,tugur,Hucho taimen
143.19418643601176,0.08164646277006066,0.202568612273299,tugur,Hucho taimen
151.96129131640748,0.07960984115467049,0.13672756503259922,tugur,Hucho taimen
149.3748135798835,0.08898359412167386,0.15115008839458316,tugur,Hucho taimen
137.52300475648025,0.0774194275213796,0.1291201929124489,tugur,Hucho taimen
136.05043387543205,0.10098407923523574,0.184607068714756,tugur,Hucho taimen
135.6332535609333,0.10171047059030744,0.13555737773106755,tugur,Hucho taimen
138.76681543791634,0.09198933592193569,0.1888797181169982,tugur,Hucho taimen
140.5031990364605,0.09526125901620132,0.1697183518062453,tugur,Hucho taimen
131.5206737437133,0.0942025587961038,0.13413381632676716,tugur,Hucho taimen
141.3772443106971,0.07962372682041635,0.1443378706583309,tugur,Hucho taimen
133.02586066271544,0.0907194175880808,0.13321967444915306,tugur,Hucho taimen
143.67228529602903,0.0812511439684481,0.11041754175230306,tugur,Hucho taimen
137.30163469632907,0.09550840097055983,0.24086212492754114,tugur,Hucho taimen
136.05226732258166,0.1009634954345759,0.15572590415163426,tugur,Hucho taimen
135.78406738710896,0.09363702724863696,0.16734526883971354,tugur,Hucho taimen
139.0542649650532,0.08360042799438229,0.15287393553349643,tugur,Hucho taimen
138.1046324993662,0.09238453974664372,0.13221458005095818,tugur,Hucho taimen
136.9119098856184,0.09163292346634808,0.13280567535656532,tugur,Hucho taimen
138.62264471306244,0.08982633584952938,0.15335822996717055,tugur,Hucho taimen
141.7212748138975,0.08445543943335741,0.18835744076226602,tugur,Hucho taimen
141.82350439076922,0.08961626180739632,0.13931357833378574,tugur,Hucho taimen
131.97913800374988,0.10232602495012263,0.15133227975322144,tugur,Hucho taimen
132.33780140560535,0.099538112418634625,0.14713771365346404,tugur,Hucho taimen
130.15403428507474,0.09080615970976108,0.1477418552411668,tugur,Hucho taimen
136.8955794351754,0.08678790859777052,0.1556145595020777,tugur,Hucho taimen
139.44870862806462,0.09608879574706612,0.18189191376947852,tugur,Hucho taimen
148.1125196706559,0.0912295742168546,0.14196229091192483,tugur,Hucho taimen
128.34207188119785,0.08849890247247845,0.15105256176481713,tugur,Hucho taimen
131.53569903738946,0.0887944837799852,0.1507697190343525,tugur,Hucho taimen
124.91013276123626,0.0957632067441467,0.15009982915695,tugur,Hucho taimen
147.69719238565276,0.08496432893573762,0.11914838054064805,tugur,Hucho taimen
148.78494364346992,0.08810545467150775,0.15692950300910227,tugur,Hucho taimen
144.79812248910008,0.08243017299242611,0.15668215681367537,tugur,Hucho taimen
145.5090182308718,0.08357162868916504,0.14791676360933545,tugur,Hucho taimen
144.51616209355365,0.08559370679834917,0.13841874909388865,tugur,Hucho taimen
147.439210971361,0.08861151451652627,0.15940093973522496,tugur,Hucho taimen
146.50560570255902,0.08701728609206877,0.1541681487548268,tugur,Hucho taimen
140.56104458643566,0.08282066765629459,0.15980213014480232,tugur,Hucho taimen
139.95210488606614,0.0827519819797233,0.15237874281728955,tugur,Hucho taimen
144.95070637682426,0.07614855435252581,0.16660144015184736,tugur,Hucho taimen
144.26236286945456,0.07706180604372102,0.13921170568578206,tugur,Hucho taimen
137.17422721725336,0.08578630762643755,0.18256786995712362,tugur,Hucho taimen
138.4823735395195,0.08628563631642071,0.11979832129899957,tugur,Hucho taimen
141.09679775522474,0.0805282981329349,0.12830804937281032,tugur,Hucho taimen
140.2565624914221,0.08292009851156017,0.1555345861361116,tugur,Hucho taimen
138.6737338619224,0.08112325334812377,0.17026589282554844,tugur,Hucho taimen
139.44072403936457,0.09506769767927668,0.12572085162366062,tugur,Hucho taimen
140.42331095562213,0.09479752100334188,0.14543680206363596,tugur,Hucho taimen
142.30740432160763,0.09315773010440764,0.12798727781462804,tugur,Hucho taimen
137.40532565388213,0.08634417814124933,0.16027576397013893,tugur,Hucho taimen
139.26509331901752,0.09457818424917254,0.14954240888510129,tugur,Hucho taimen
147.17106047023157,0.0865689544624856,0.15459366074686473,tugur,Hucho taimen
132.6885995155527,0.09422019011715178,0.13857801427822605,tugur,Hucho taimen
139.9748416863883,0.09065315822858294,0.1511264055459797,tugur,Hucho taimen
143.4125257297036,0.08826610932620131,0.18045596483747994,tugur,Hucho taimen
140.31133660175524,0.09241169728744224,0.14387604953725713,tugur,Hucho taimen
140.6272610713027,0.0920826397665806,0.15382338770435272,tugur,Hucho taimen
133.99176189282383,0.08799584845998859,0.1236144769131784,tugur,Hucho taimen
127.72322186612617,0.09414507407033872,0.13207093595302322,tugur,Hucho taimen
137.21870609077715,0.08991229441461895,0.12634827385625405,tugur,Hucho taimen
133.58588844273132,0.0904510424625153,0.15785527328259308,tugur,Hucho taimen
149.60428724840523,0.0757001230166101,0.17372027785015373,tugur,Hucho taimen
146.8589994853723,0.0823435694774743,0.15436664409286696,tugur,Hucho taimen
145.09716084284426,0.083075864325715107,0.13993401715411788,tugur,Hucho taimen
130.722881646176,0.09317533955812618,0.15275723940960617,tugur,Hucho taimen
152.78867716076883,0.07755520043575691,0.12532435191854863,tugur,Hucho taimen
137.00905608434957,0.08867487850325194,0.16449976536922584,tugur,Hucho taimen
135.5377008710001,0.08535501733623763,0.11806033341469946,tugur,Hucho taimen
129.4600938654643,0.09228810961597472,0.2248178761061082,tugur,Hucho taimen
132.8519328544883,0.08489304181187618,0.1392753540166299,tugur,Hucho taimen
141.46199796472752,0.08441302741058751,0.12911202088768703,tugur,Hucho taimen
140.82610778865302,0.0826695499792415,0.15967813208213766,tugur,Hucho taimen
144.1373220734879,0.0828012329992688,0.2198530952467444,tugur,Hucho taimen
141.24186107845554,0.08212952054222379,0.18181284829863692,tugur,Hucho taimen
138.17809100798812,0.08425031612849046,0.1948791114970962,tugur,Hucho taimen
136.08024644098924,0.08271144347818422,0.1382424091643978,tugur,Hucho taimen
140.58859105708174,0.09657346308198028,0.1579783164048264,tugur,Hucho taimen
136.9555388694894,0.08572699720088461,0.1875339540283203,tugur,Hucho taimen
134.80046351112753,0.08694044287339434,0.15967864931496842,tugur,Hucho taimen
134.77398556417995,0.0876820158369697,0.13801530008567345,tugur,Hucho taimen
138.1953175041424,0.08528570993007155,0.12447764660334629,tugur,Hucho taimen
149.57083501895542,0.07807729806257785,0.17080216676049292,tugur,Hucho taimen
137.8367433805395,0.0847135701943532,0.1740716184605404,tugur,Hucho taimen
134.2177557323016,0.08544242419533421,0.1595688512221002,tugur,Hucho taimen
143.481623939737,0.08130600805191461,0.15043573624196024,tugur,Hucho taimen
145.0697154607162,0.0799001569607823,0.16943381159878465,tugur,Hucho taimen
146.55161217844238,0.07918080140607235,0.17764366502350634,tugur,Hucho taimen
138.7721543499387,0.08133150433750186,0.14501446937003493,tugur,Hucho taimen
141.164277403381,0.09013773207812044,0.126541685223274,tugur,Hucho taimen
130.3381615492537,0.0939097480057222,0.112482048662201,tugur,Hucho taimen
138.90553678487973,0.09762816243894988,0.1532148661922077,tugur,Hucho taimen
135.3490099406285,0.0959578824085854,0.14645858026562972,tugur,Hucho taimen
137.44624586092533,0.08007353194459767,0.14777375434271045,tugur,Hucho taimen
139.42129074161494,0.08843054382110341,0.13964949162927037,tugur,Hucho taimen
138.4499420487446,0.08598076365734221,0.1434714512443346,tugur,Hucho taimen
137.02494966255284,0.08740836767809258,0.23357767805878468,tugur,Hucho taimen
133.019325758753,0.09263730179666224,0.16121628883662192,tugur,Hucho taimen
143.39425779377478,0.08489450348945439,0.12234957636961105,tugur,Hucho taimen
146.66319366895206,0.08491294115331477,0.15703434772003813,tugur,Hucho taimen
143.51257588177828,0.08649370664701193,0.17372748453583517,tugur,Hucho taimen
135.2801286797083,0.08262183946977707,0.1424381789714825,tugur,Hucho taimen
143.72581904361272,0.08816200312003734,0.14914233911890332,tugur,Hucho taimen
136.57135197601684,0.08189914375799523,0.1993481818848585,tugur,Hucho taimen
138.9896657908783,0.08784723924067876,0.14575510259134938,tugur,Hucho taimen
137.19162067662677,0.08700195580023558,0.1219737852578639,tugur,Hucho taimen
139.84442862521664,0.09082095286472532,0.23013780859541744,tugur,Hucho taimen
140.03437943270296,0.0933863372083269,0.1150909040438135,tugur,Hucho taimen
133.29510839198127,0.09155223299457264,0.1619540410863062,tugur,Hucho taimen
133.91958160251747,0.09400843561463804,0.1227521370164276,tugur,Hucho taimen
144.10102563504245,0.08565088532567129,0.17115054386158257,tugur,Hucho taimen
136.11924832688211,0.09428466193795094,0.10063214576903395,tugur,Hucho taimen
138.41209417551048,0.07763488248295174,0.1601950603692792,tugur,Hucho taimen
134.4774480963343,0.09733067163223327,0.187131684973482,tugur,Hucho taimen
139.70474207152049,0.07792217724111374,0.1356264196300385,tugur,Hucho taimen
134.61773001792452,0.08905898008152603,0.15944004833701442,tugur,Hucho taimen
136.06235076289389,0.08950215090956991,0.14271379647476642,tugur,Hucho taimen
134.15420869049254,0.0879810897156746,0.1586381451642688,tugur,Hucho taimen
134.49633148770658,0.08667534848803501,0.2166252530874452,tugur,Hucho taimen
139.39317513483013,0.094325096276806,0.1671231313377,tugur,Hucho taimen
141.87844379001316,0.08548009761588404,0.18628177037651067,tugur,Hucho taimen
140.06432509352376,0.08834616097787565,0.12102842351054001,tugur,Hucho taimen
133.7639057638199,0.08835334573857634,0.1871893794086682,tugur,Hucho taimen
144.94782408819486,0.08382329667922966,0.15602011559945753,tugur,Hucho taimen
134.3215840195117,0.08862032871771752,0.15802604847468676,tugur,Hucho taimen
142.28609943508687,0.07646858457336421,0.16106135779110184,tugur,Hucho taimen
139.15099193115387,0.0843658309069482,0.1571922392660669,tugur,Hucho taimen
136.22906378696922,0.08877457957331907,0.1593183943688937,tugur,Hucho taimen
140.43955151803974,0.0925847246058584,0.19291205675790055,tugur,Hucho taimen
132.31734448609947,0.07866387965985423,0.14471883100721009,tugur,Hucho taimen
132.6674206306388,0.08181148220728007,0.12006075025131423,tugur,Hucho taimen
137.12729390938796,0.08304462360945564,0.18952093595836633,tugur,Hucho taimen
136.9791253227576,0.08317873601636697,0.1537903174151474,tugur,Hucho taimen
144.4909800023847,0.07393599500784265,0.13551106709670674,tugur,Hucho taimen
136.76623612994177,0.08928958504311116,0.14514587979805996,tugur,Hucho taimen
133.48398074846497,0.08856884665275545,0.14920665602899685,tugur,Hucho taimen
139.50637103035916,0.09621466245530448,0.1551824489345897,tugur,Hucho taimen
154.3743529842502,0.07843853272853393,0.1287428630632688,tugur,Hucho taimen
153.00031171370236,0.07877060825509927,0.15860682073109503,tugur,Hucho taimen
132.58644890150336,0.09545487489223672,0.16167877092118169,tugur,Hucho taimen
138.5601564512706,0.09038136807161368,0.23040508046535893,tugur,Hucho taimen
141.74085324105803,0.09173497699550784,0.18438922352762455,tugur,Hucho taimen
140.65121652467627,0.0868527935074653,0.20901714797245774,tugur,Hucho taimen
132.3610187166268,0.09062523191535592,0.14886516568241248,tugur,Hucho taimen
126.93012550075557,0.0999486268166154,0.1460117547420797,tugur,Hucho taimen
127.1500759641564,0.09930397472936968,0.133267966625037,tugur,Hucho taimen
148.51561597579575,0.07638834669309873,0.15478427155532432,tugur,Hucho taimen
144.66402434186884,0.07827602883595845,0.18009154037423994,tugur,Hucho taimen
134.1527133432053,0.07971105981085397,0.16398272320956156,tugur,Hucho taimen
132.97436024928558,0.07730635099699787,0.12138216293628197,tugur,Hucho taimen
127.78848313638107,0.08752813762617336,0.1571781820855505,tugur,Hucho taimen
136.6249654731763,0.0843770903887292,0.1342300320663976,tugur,Hucho taimen
146.75183970032936,0.08084096066681591,0.22466313144733327,tugur,Hucho taimen
130.26443144467072,0.09521956636260816,0.13704553100475286,tugur,Hucho taimen
134.16442026068518,0.09289632626426383,0.12032751706497324,tugur,Hucho taimen
133.93003582295145,0.08973401171876627,0.21257335864713578,tugur,Hucho taimen
134.73595089419956,0.08624853832074582,0.11976609570125572,tugur,Hucho taimen
138.0423698846075,0.08177867286296177,0.18206891260810046,tugur,Hucho taimen
139.3126376181605,0.09309345097240888,0.1472079213301925,tugur,Hucho taimen
138.46925708502937,0.08432051294638537,0.15567637169234538,tugur,Hucho taimen
146.70910335509566,0.07729427166992162,0.13693678415945362,tugur,Hucho taimen
136.98944862232733,0.08606168656729139,0.15960166815195193,tugur,Hucho taimen
142.27880293663648,0.08539085242078322,0.16018919413342045,tugur,Hucho taimen
140.20556615936906,0.09174746377105694,0.1272907859906048,tugur,Hucho taimen
131.07296792854436,0.09646243173459455,0.13144348519754714,tugur,Hucho taimen
138.9870898535023,0.0886542375087463,0.13738648844024381,tugur,Hucho taimen
136.0719072688119,0.08691272431581808,0.16845496555141903,tugur,Hucho taimen
136.22089180509306,0.08748931218762335,0.16852118937287677,tugur,Hucho taimen
141.1555490643555,0.08753072170093222,0.16183899586315273,tugur,Hucho taimen
138.1335400191693,0.08950398078304189,0.15850114115476388,tugur,Hucho taimen
144.2029511137051,0.0896440422812784,0.18177608979455148,tugur,Hucho taimen
144.4061793007323,0.0887740404001673,0.12526562512311104,tugur,Hucho taimen
133.8467109763661,0.0909940685663732,0.10293751131011876,tugur,Hucho taimen
133.53201300191387,0.09060960944220343,0.1445331537747122,tugur,Hucho taimen
131.14914765787992,0.09055955079014236,0.15546831259528174,tugur,Hucho taimen
135.06987628423263,0.08618474550725101,0.13650384540068664,tugur,Hucho taimen
138.27282311182282,0.09391002169194664,0.2006757555801623,tugur,Hucho taimen
140.3762286252521,0.09052312804545284,0.22199187479499344,tugur,Hucho taimen
138.289456622928,0.08884723314663853,0.18369438431104787,tugur,Hucho taimen
142.5046393880232,0.08734910916778711,0.14020606002642672,tugur,Hucho taimen
137.30969991781055,0.09443699885971028,0.1643776427822479,tugur,Hucho taimen
136.73032236326384,0.09764607087012275,0.16097957549250763,tugur,Hucho taimen
134.8323593993696,0.10220751037208883,0.24382813770076836,tugur,Hucho taimen
143.04332506867698,0.08112632101137066,0.16113131819360535,tugur,Hucho taimen
145.67241375923803,0.09026268611393916,0.17784172335961143,tugur,Hucho taimen
144.41208103406467,0.08725300569862635,0.14060019348953326,tugur,Hucho taimen
134.6565481625887,0.08705857751428298,0.13931942515914852,tugur,Hucho taimen
134.3815120911302,0.08566931757916804,0.1743483099583499,tugur,Hucho taimen
130.83356086826194,0.09664416006502828,0.11487825615986144,tugur,Hucho taimen
137.2080398077682,0.09624409282157471,0.1234108969681317,tugur,Hucho taimen
135.39487389698328,0.09594795081891182,0.16043158887759165,tugur,Hucho taimen
128.57640622343715,0.08393091299445414,0.1696033288966457,tugur,Hucho taimen
128.27241717980166,0.08207834957073909,0.19015994088464802,tugur,Hucho taimen
141.17012567313697,0.0865489922412158,0.1671177092599824,tugur,Hucho taimen
139.33875615211548,0.08840201396263819,0.13982767441406146,tugur,Hucho taimen
134.37268088748968,0.08669736421582681,0.13616790288983988,tugur,Hucho taimen
129.93439779878105,0.08323518470672887,0.11562136918992141,tugur,Hucho taimen
134.68927027689875,0.0764980858097974,0.14452238109184848,tugur,Hucho taimen
155.37772754953264,0.07085275344073784,0.17421624044559503,tugur,Hucho taimen
148.96763862880053,0.07428135825746117,0.18105631786256363,tugur,Hucho taimen
127.54029604024764,0.1038181804369242,0.1725933646351791,tugur,Hucho taimen
147.3162102837395,0.07687569251924545,0.1696654735339809,tugur,Hucho taimen
150.35487142127664,0.07731214111080398,0.1354010535685641,tugur,Hucho taimen
150.11209904633552,0.07790207660846271,0.15107137770397977,tugur,Hucho taimen
150.1202242828491,0.07683651724974129,0.14550657268532705,tugur,Hucho taimen
134.58005972772315,0.09611295295395994,0.10727866730551093,tugur,Hucho taimen
134.75898758788304,0.09607292022782746,0.18990146022144566,tugur,Hucho taimen
134.01765387285832,0.09755192541653264,0.13356114010177073,tugur,Hucho taimen
142.66072831021066,0.078051003869356,0.12049421619267331,tugur,Hucho taimen
141.83644804305553,0.0780363219362736,0.15852755772460028,tugur,Hucho taimen
141.58460852479524,0.08464720051129168,0.19877836916682093,tugur,Hucho taimen
141.06367509914975,0.08506099594013153,0.18250199149443624,tugur,Hucho taimen
142.70149846815224,0.07923332209270105,0.15390040812859665,tugur,Hucho taimen
127.50470687050054,0.0889247112369316,0.18468462033322897,tugur,Hucho taimen
131.50525263379643,0.08993268977050231,0.17294939933745085,tugur,Hucho taimen
136.27627332164624,0.08250864726300872,0.14736185514732078,tugur,Hucho taimen
143.55369984798529,0.08854386188662149,0.14047695583352005,tugur,Hucho taimen
138.8314912585903,0.08559077581370816,0.11922269114842274,tugur,Hucho taimen
139.5711906722536,0.09315329002247272,0.13590604285612568,tugur,Hucho taimen
142.48252153920708,0.07826915244794935,0.18205611859785356,tugur,Hucho taimen
142.42310061832333,0.08103439352854504,0.20291881568871467,tugur,Hucho taimen
146.0067358484346,0.07614150278135583,0.14505316250840483,tugur,Hucho taimen
148.4726399540161,0.08067478109826093,0.1925625879205458,tugur,Hucho taimen
144.31512199105472,0.07644550190707523,0.1365203240435729,tugur,Hucho taimen
144.38985907040905,0.0810507765105233,0.17538372149806508,tugur,Hucho taimen
144.10081534604055,0.08074685985535979,0.11742547193980699,tugur,Hucho taimen
140.2435707431229,0.0854361343496511,0.15580522871960906,tugur,Hucho taimen
