linf,k
103.4641097266311,0.09454178979483846
106.95642502245956,0.09698441004143585
108.31648279493905,0.09685200459297323
113.13430097030862,0.08934440260075159
103.19950931407352,0.10181092032938649
111.839956211115,0.09132921834888365
112.88465177052271,0.09255019523279522
111.42457489819904,0.09121111574409459
107.47582116960903,0.09496927406936459
104.04508935059853,0.10010611461798531
102.68804978160722,0.09902477454429778
102.96683727633376,0.10263931846551207
109.61145091544667,0.09244281393712064
114.61787942797555,0.082835311661683
113.48369426006856,0.08139602456720907
112.75401773714664,0.0824352640849538
115.02820381107462,0.08516741681713229
108.35138214002333,0.09222386171390265
110.0406441552974,0.09546848735489272
108.06124129650864,0.09697842702835731
113.53592034775204,0.09096504832997677
109.1443016702174,0.09560419682647821
111.39637813850959,0.08917939595025301
109.16551953246436,0.09132112268647381
107.29588053896504,0.09441983137599437
110.35307183342047,0.09197826420628188
116.25425754258066,0.08589717564132751
109.25453103457195,0.09216458269859876
118.2532991752856,0.08384881568656595
106.61398185462063,0.10168080975048197
109.80460640969976,0.09281200376387541
108.86128195705083,0.09333545198253977
108.40063933396236,0.09334175497448165
107.93068908117594,0.0978098272287132
112.34575220703647,0.09014839972340347
109.36457761393918,0.08906474359952048
106.39480378014272,0.09727571730547589
107.86995856535084,0.09472328223605207
109.23705592236308,0.09276099009921657
109.94793378324476,0.09480136865069656
110.33904773851606,0.09784427892386076
107.8192719123378,0.09519060920684815
107.56777237709967,0.09407095151122812
113.00806226088964,0.08785977608310314
107.91471505566616,0.09569992256994758
108.09756985526933,0.09309686274682755
106.09836042960303,0.0984000866838686
109.9106785112381,0.08803584325638532
110.41636266001339,0.08945084137372682
119.18984185598461,0.07678176678005161
117.24051413149456,0.07794899076753471
113.17819439629959,0.08631238909583891
108.72570080659686,0.09204344397982848
113.33881424476162,0.08968298731284498
103.6548580648653,0.10222224720437952
114.76797134488747,0.08556467678831088
110.09264540598924,0.08913881254452218
112.07817415884855,0.08989619362894173
107.87920747876097,0.09987102285131547
103.72204309345445,0.10315165425667783
104.69959291146658,0.09950143947955424
111.50413727959881,0.09050778178343477
114.20998868967216,0.0876322051258773
115.67517549735112,0.08473999619756106
119.4092067137366,0.08312455729884294
99.07508635364229,0.10998051491122618
100.1503607591633,0.11037142479576574
105.06231216502201,0.10120931087798449
108.36976137590958,0.09209750586238517
110.26722318788462,0.09391722390936784
109.9954597354486,0.0933281156323999
112.28687297640847,0.08833734009222872
111.94391975750754,0.09228289770611757
103.9845862084946,0.10114344035779321
108.48992423981014,0.09699308257308452
109.7310357613896,0.09220093763213526
115.6382515001516,0.08481992514899889
111.56831229853844,0.08971853336801217
105.69924746929097,0.09835173008308704
108.21690437627821,0.09652177294278699
104.03880615554677,0.09735035158761195
111.51172108324674,0.09206071270703155
108.08105613419299,0.0965270658512362
108.08105613419299,0.0965270658512362
105.00382792851045,0.09823922811939649
117.99137650334266,0.08256860012928718
115.58311350275942,0.08038420795136035
118.16757760532576,0.07934234086884845
118.86800098730635,0.07811662104029059
111.93306258898036,0.08978707570480125
110.3729659341758,0.09456855532829646
111.30620820640225,0.09327119546510741
110.47036801865148,0.09285067107238577
111.20866313337119,0.09198746485577794
107.7928888872637,0.09400439623016939
105.96550905932695,0.09566441441421883
111.6745799736841,0.09052643002089264
110.58977402913759,0.09006014659949393
108.39929240265965,0.0923970151606879
105.68928627114786,0.09953130804563477
103.60871480160043,0.09852651296465174
103.85915520488736,0.09982884531082596
102.99932598604151,0.09780921203341787
107.80550343360956,0.09780375080619957
110.27502503052264,0.09436025516742635
105.90115421653955,0.09795280188620141
104.33233058080428,0.09657003312799999
115.42824083302855,0.08310586573111489
111.93996902131563,0.08788075732488557
112.18144724184904,0.08735613420263691
119.80700029942165,0.07621275664620836
120.85314823825881,0.07720711259392586
112.79543231489157,0.0895759695594086
114.02018832646405,0.08618165844451156
114.08333656082372,0.08180949593604023
113.82647753676241,0.08355994845732148
113.90045871307115,0.08359190751093576
